order_id,date_order,customer_name,country,product_category,product_name,quantity,unit_price,total_amount,status
SO0162,2025-11-17 00:00:00,Comercial Sur,Argentina,Hardware,Portátil Lenovo ThinkPad,14,1266.12,17725.68,Sale
SO0401,2025-11-17 00:00:00,Tech Solutions,Chile,Hardware,Portátil Lenovo ThinkPad,7,689.73,4828.11,Draft
SO0710,2025-11-17 00:00:00,Grupo Constructor,España,Servicios Cloud,Migración de Servidores,20,1013.87,20277.4,Sale
SO0206,2025-11-18 00:00:00,Consultoría Global,Argentina,Hardware,Portátil Lenovo ThinkPad,3,1339.81,4019.43,Sale
SO0040,2025-11-20 00:00:00,Tech Solutions,Perú,Hardware,Switch Cisco,8,846.16,6769.28,Sale
SO0457,2025-11-20 00:00:00,Startup Innova,Argentina,Licencias Software,Antivirus Corporativo,9,1336.88,12031.92,Cancelled
SO0636,2025-11-20 00:00:00,Startup Innova,Colombia,Soporte Técnico,Soporte 24/7 Mensual,5,93.85,469.25,Sale
SO0747,2025-11-20 00:00:00,Grupo Constructor,Perú,Consultoría,Auditoría de Seguridad,18,1433.78,25808.04,Sale
SO0233,2025-11-21 00:00:00,Tech Solutions,Perú,Hardware,Switch Cisco,9,968.21,8713.89,Sale
SO0778,2025-11-21 00:00:00,Grupo Constructor,España,Soporte Técnico,Soporte 24/7 Mensual,6,1252.68,7516.08,Sale
SO0942,2025-11-21 00:00:00,Logística Express,Argentina,Hardware,Portátil Lenovo ThinkPad,9,188.9,1700.1,Sale
SO0313,2025-11-22 00:00:00,Grupo Constructor,Colombia,Servicios Cloud,Backup Cloud,10,1353.33,13533.3,Sale
SO0662,2025-11-22 00:00:00,Comercial Sur,España,Licencias Software,Licencia Windows Server,19,680.33,12926.27,Sale
SO0568,2025-11-23 00:00:00,Industrias XYZ,Colombia,Servicios Cloud,Migración de Servidores,18,1247.6,22456.8,Sale
SO0398,2025-11-24 00:00:00,Comercial Sur,Perú,Licencias Software,Antivirus Corporativo,16,929.67,14874.72,Cancelled
SO0134,2025-11-25 00:00:00,Logística Express,Chile,Servicios Cloud,Suscripción Anual AWS,8,516.13,4129.04,Sale
SO0382,2025-11-26 00:00:00,Consultoría Global,España,Servicios Cloud,Suscripción Anual AWS,18,398.55,7173.9,Sale
SO0170,2025-11-27 00:00:00,Empresa Alfa,Perú,Servicios Cloud,Migración de Servidores,14,1332.31,18652.34,Sale
SO0307,2025-11-27 00:00:00,Startup Innova,Perú,Servicios Cloud,Migración de Servidores,1,1382.88,1382.88,Sale
SO0582,2025-11-27 00:00:00,Consultoría Global,España,Licencias Software,Antivirus Corporativo,18,83.24,1498.32,Sale
SO0819,2025-11-27 00:00:00,Industrias XYZ,Argentina,Soporte Técnico,Bolsa de 50h,2,231.63,463.26,Sale
SO0828,2025-11-27 00:00:00,Tech Solutions,Perú,Hardware,Switch Cisco,8,760.62,6084.96,Sale
SO0955,2025-11-27 00:00:00,Consultoría Global,España,Servicios Cloud,Backup Cloud,3,509.72,1529.16,Cancelled
SO0223,2025-11-28 00:00:00,Comercial Sur,Perú,Hardware,Servidor Dell PowerEdge,16,1427.56,22840.96,Draft
SO0294,2025-11-28 00:00:00,Grupo Constructor,Colombia,Hardware,Portátil Lenovo ThinkPad,9,685.56,6170.04,Draft
SO0416,2025-11-28 00:00:00,Startup Innova,Perú,Consultoría,Auditoría de Seguridad,11,1312.88,14441.68,Sale
SO0537,2025-11-28 00:00:00,Tech Solutions,Chile,Hardware,Switch Cisco,8,1313.55,10508.4,Sale
SO0075,2025-11-29 00:00:00,Empresa Alfa,España,Hardware,Servidor Dell PowerEdge,14,566.15,7926.1,Draft
SO0132,2025-11-29 00:00:00,Logística Express,España,Consultoría,Optimización de Procesos,6,1029.8,6178.8,Sale
SO0234,2025-11-29 00:00:00,Empresa Alfa,México,Consultoría,Auditoría de Seguridad,20,716.67,14333.4,Sale
SO0358,2025-11-29 00:00:00,Industrias XYZ,Chile,Consultoría,Optimización de Procesos,9,278.75,2508.75,Sale
SO0504,2025-11-30 00:00:00,Industrias XYZ,Argentina,Soporte Técnico,Bolsa de 50h,4,664.73,2658.92,Draft
SO0714,2025-11-30 00:00:00,Logística Express,Chile,Licencias Software,Antivirus Corporativo,12,1430.59,17167.08,Sale
SO0173,2025-12-01 00:00:00,Industrias XYZ,Perú,Soporte Técnico,Bolsa de 10h,6,813.48,4880.88,Sale
SO0357,2025-12-01 00:00:00,Empresa Alfa,Perú,Soporte Técnico,Bolsa de 50h,19,1406.95,26732.05,Sale
SO0920,2025-12-01 00:00:00,Consultoría Global,Perú,Consultoría,Optimización de Procesos,15,1108.74,16631.1,Sale
SO0001,2025-12-02 00:00:00,Tech Solutions,Chile,Soporte Técnico,Bolsa de 10h,13,688.34,8948.42,Sale
SO0501,2025-12-02 00:00:00,Consultoría Global,México,Licencias Software,Licencia Windows Server,16,416.26,6660.16,Sale
SO0731,2025-12-02 00:00:00,Logística Express,Argentina,Soporte Técnico,Bolsa de 10h,6,373.63,2241.78,Cancelled
SO0429,2025-12-03 00:00:00,Comercial Sur,México,Soporte Técnico,Bolsa de 50h,13,252.2,3278.6,Sale
SO0002,2025-12-05 00:00:00,Industrias XYZ,Perú,Servicios Cloud,Suscripción Anual AWS,7,1323.08,9261.56,Sale
SO0155,2025-12-05 00:00:00,Grupo Constructor,Argentina,Servicios Cloud,Suscripción Anual AWS,19,739.82,14056.58,Sale
SO0448,2025-12-05 00:00:00,Industrias XYZ,Chile,Servicios Cloud,Suscripción Anual AWS,6,60.19,361.14,Sale
SO0773,2025-12-05 00:00:00,Tech Solutions,México,Hardware,Portátil Lenovo ThinkPad,17,699.06,11884.02,Sale
SO0776,2025-12-05 00:00:00,Comercial Sur,Perú,Servicios Cloud,Backup Cloud,14,496.83,6955.62,Draft
SO0023,2025-12-06 00:00:00,Empresa Alfa,Perú,Hardware,Servidor Dell PowerEdge,18,1127.32,20291.76,Sale
SO0647,2025-12-06 00:00:00,Empresa Alfa,Colombia,Hardware,Servidor Dell PowerEdge,19,1076.27,20449.13,Draft
SO0338,2025-12-07 00:00:00,Consultoría Global,Colombia,Hardware,Servidor Dell PowerEdge,7,353.59,2475.13,Cancelled
SO0478,2025-12-07 00:00:00,Tech Solutions,Perú,Consultoría,Diseño de Arquitectura,3,323.76,971.28,Draft
SO0648,2025-12-07 00:00:00,Grupo Constructor,Perú,Soporte Técnico,Soporte 24/7 Mensual,2,355.08,710.16,Sale
SO0452,2025-12-08 00:00:00,Empresa Alfa,España,Consultoría,Diseño de Arquitectura,5,641.98,3209.9,Sale
SO0515,2025-12-08 00:00:00,Logística Express,Perú,Soporte Técnico,Bolsa de 50h,3,587.0,1761.0,Draft
SO0903,2025-12-08 00:00:00,Empresa Alfa,Perú,Hardware,Switch Cisco,11,1166.33,12829.63,Sale
SO0051,2025-12-09 00:00:00,Logística Express,Colombia,Consultoría,Optimización de Procesos,6,1452.95,8717.7,Sale
SO0673,2025-12-09 00:00:00,Grupo Constructor,España,Soporte Técnico,Bolsa de 50h,14,523.41,7327.74,Sale
SO0845,2025-12-09 00:00:00,Grupo Constructor,Colombia,Hardware,Portátil Lenovo ThinkPad,13,212.9,2767.7,Cancelled
SO0951,2025-12-09 00:00:00,Grupo Constructor,España,Consultoría,Diseño de Arquitectura,7,986.68,6906.76,Cancelled
SO0039,2025-12-10 00:00:00,Consultoría Global,Argentina,Consultoría,Diseño de Arquitectura,12,1404.72,16856.64,Cancelled
SO0466,2025-12-10 00:00:00,Industrias XYZ,Argentina,Servicios Cloud,Backup Cloud,18,261.26,4702.68,Sale
SO0575,2025-12-10 00:00:00,Grupo Constructor,Colombia,Servicios Cloud,Suscripción Anual AWS,9,692.49,6232.41,Sale
SO0527,2025-12-11 00:00:00,Empresa Alfa,Argentina,Servicios Cloud,Migración de Servidores,5,410.41,2052.05,Cancelled
SO0035,2025-12-12 00:00:00,Logística Express,México,Hardware,Servidor Dell PowerEdge,1,133.98,133.98,Sale
SO0164,2025-12-12 00:00:00,Industrias XYZ,Colombia,Consultoría,Diseño de Arquitectura,16,1105.76,17692.16,Sale
SO0558,2025-12-12 00:00:00,Grupo Constructor,Argentina,Consultoría,Auditoría de Seguridad,20,329.26,6585.2,Sale
SO0683,2025-12-12 00:00:00,Industrias XYZ,Colombia,Consultoría,Optimización de Procesos,11,851.0,9361.0,Sale
SO0688,2025-12-12 00:00:00,Industrias XYZ,Chile,Hardware,Portátil Lenovo ThinkPad,15,94.34,1415.1,Sale
SO0314,2025-12-13 00:00:00,Startup Innova,Perú,Servicios Cloud,Suscripción Anual AWS,1,632.06,632.06,Sale
SO0876,2025-12-13 00:00:00,Logística Express,España,Soporte Técnico,Soporte 24/7 Mensual,3,119.76,359.28,Draft
SO0185,2025-12-14 00:00:00,Logística Express,Argentina,Hardware,Portátil Lenovo ThinkPad,1,959.32,959.32,Draft
SO0444,2025-12-14 00:00:00,Comercial Sur,Argentina,Soporte Técnico,Bolsa de 50h,19,398.46,7570.74,Cancelled
SO0599,2025-12-14 00:00:00,Consultoría Global,España,Servicios Cloud,Migración de Servidores,9,403.71,3633.39,Sale
SO0682,2025-12-14 00:00:00,Industrias XYZ,Perú,Servicios Cloud,Backup Cloud,8,1354.95,10839.6,Sale
SO0219,2025-12-15 00:00:00,Industrias XYZ,España,Hardware,Servidor Dell PowerEdge,12,1435.45,17225.4,Draft
SO0285,2025-12-15 00:00:00,Consultoría Global,Perú,Servicios Cloud,Backup Cloud,15,1448.77,21731.55,Cancelled
SO0703,2025-12-15 00:00:00,Comercial Sur,España,Soporte Técnico,Bolsa de 50h,19,1113.56,21157.64,Draft
SO0795,2025-12-15 00:00:00,Industrias XYZ,España,Hardware,Servidor Dell PowerEdge,5,835.27,4176.35,Sale
SO0841,2025-12-15 00:00:00,Tech Solutions,España,Hardware,Servidor Dell PowerEdge,4,387.7,1550.8,Cancelled
SO0848,2025-12-15 00:00:00,Tech Solutions,Perú,Consultoría,Optimización de Procesos,2,254.37,508.74,Draft
SO0956,2025-12-15 00:00:00,Empresa Alfa,Perú,Consultoría,Optimización de Procesos,6,1231.78,7390.68,Cancelled
SO0467,2025-12-16 00:00:00,Comercial Sur,Argentina,Consultoría,Auditoría de Seguridad,12,498.39,5980.68,Sale
SO0214,2025-12-17 00:00:00,Industrias XYZ,Perú,Licencias Software,Licencia Windows Server,10,996.95,9969.5,Sale
SO0659,2025-12-17 00:00:00,Empresa Alfa,España,Servicios Cloud,Suscripción Anual AWS,2,1075.83,2151.66,Sale
SO0099,2025-12-18 00:00:00,Empresa Alfa,México,Hardware,Servidor Dell PowerEdge,3,1149.97,3449.91,Draft
SO0635,2025-12-18 00:00:00,Grupo Constructor,Perú,Soporte Técnico,Bolsa de 50h,18,1275.26,22954.68,Sale
SO0801,2025-12-18 00:00:00,Logística Express,Argentina,Servicios Cloud,Backup Cloud,16,739.61,11833.76,Draft
SO0165,2025-12-19 00:00:00,Startup Innova,Perú,Soporte Técnico,Bolsa de 10h,5,93.89,469.45,Sale
SO0256,2025-12-19 00:00:00,Comercial Sur,Chile,Consultoría,Auditoría de Seguridad,9,492.27,4430.43,Sale
SO0689,2025-12-19 00:00:00,Industrias XYZ,España,Servicios Cloud,Suscripción Anual AWS,17,816.05,13872.85,Sale
SO0792,2025-12-19 00:00:00,Startup Innova,Chile,Soporte Técnico,Soporte 24/7 Mensual,15,723.79,10856.85,Draft
SO0875,2025-12-19 00:00:00,Industrias XYZ,Chile,Hardware,Portátil Lenovo ThinkPad,4,627.57,2510.28,Draft
SO0930,2025-12-19 00:00:00,Startup Innova,México,Servicios Cloud,Backup Cloud,2,330.86,661.72,Draft
SO0994,2025-12-19 00:00:00,Comercial Sur,Perú,Hardware,Portátil Lenovo ThinkPad,4,550.94,2203.76,Cancelled
SO0046,2025-12-20 00:00:00,Tech Solutions,España,Consultoría,Auditoría de Seguridad,18,837.89,15082.02,Sale
SO0272,2025-12-20 00:00:00,Startup Innova,España,Soporte Técnico,Bolsa de 10h,13,585.37,7609.81,Cancelled
SO0497,2025-12-20 00:00:00,Industrias XYZ,Colombia,Hardware,Servidor Dell PowerEdge,6,1288.61,7731.66,Cancelled
SO0410,2025-12-21 00:00:00,Consultoría Global,Chile,Hardware,Portátil Lenovo ThinkPad,8,70.61,564.88,Cancelled
SO0417,2025-12-21 00:00:00,Industrias XYZ,Chile,Servicios Cloud,Backup Cloud,5,1402.02,7010.1,Sale
SO0540,2025-12-21 00:00:00,Empresa Alfa,Perú,Consultoría,Diseño de Arquitectura,1,974.82,974.82,Draft
SO0705,2025-12-21 00:00:00,Logística Express,Chile,Servicios Cloud,Migración de Servidores,1,1203.67,1203.67,Sale
SO0735,2025-12-21 00:00:00,Industrias XYZ,Argentina,Servicios Cloud,Suscripción Anual AWS,9,450.35,4053.15,Sale
SO0767,2025-12-21 00:00:00,Startup Innova,Chile,Servicios Cloud,Backup Cloud,10,564.8,5648.0,Sale
SO0111,2025-12-22 00:00:00,Grupo Constructor,Colombia,Consultoría,Auditoría de Seguridad,18,1084.36,19518.48,Sale
SO0189,2025-12-22 00:00:00,Comercial Sur,México,Soporte Técnico,Soporte 24/7 Mensual,11,858.89,9447.79,Sale
SO0344,2025-12-22 00:00:00,Industrias XYZ,México,Hardware,Servidor Dell PowerEdge,17,1152.78,19597.26,Sale
SO0646,2025-12-22 00:00:00,Tech Solutions,Chile,Servicios Cloud,Migración de Servidores,15,1325.18,19877.7,Cancelled
SO0715,2025-12-22 00:00:00,Comercial Sur,México,Consultoría,Optimización de Procesos,19,1453.82,27622.58,Sale
SO0387,2025-12-23 00:00:00,Empresa Alfa,Chile,Servicios Cloud,Backup Cloud,19,579.28,11006.32,Cancelled
SO0462,2025-12-23 00:00:00,Industrias XYZ,México,Servicios Cloud,Migración de Servidores,14,1477.39,20683.46,Draft
SO0266,2025-12-25 00:00:00,Logística Express,México,Consultoría,Auditoría de Seguridad,16,731.67,11706.72,Sale
SO0732,2025-12-25 00:00:00,Comercial Sur,Colombia,Soporte Técnico,Soporte 24/7 Mensual,12,668.69,8024.28,Cancelled
SO0437,2025-12-26 00:00:00,Logística Express,Chile,Consultoría,Optimización de Procesos,7,111.02,777.14,Sale
SO0770,2025-12-26 00:00:00,Grupo Constructor,España,Servicios Cloud,Backup Cloud,15,602.01,9030.15,Sale
SO0893,2025-12-26 00:00:00,Grupo Constructor,Argentina,Licencias Software,Licencia Windows Server,15,851.96,12779.4,Draft
SO0095,2025-12-27 00:00:00,Consultoría Global,Argentina,Consultoría,Diseño de Arquitectura,6,1421.15,8526.9,Draft
SO0125,2025-12-27 00:00:00,Comercial Sur,Colombia,Hardware,Servidor Dell PowerEdge,18,541.13,9740.34,Sale
SO0300,2025-12-27 00:00:00,Comercial Sur,España,Servicios Cloud,Suscripción Anual AWS,18,332.99,5993.82,Sale
SO0948,2025-12-27 00:00:00,Consultoría Global,Chile,Servicios Cloud,Suscripción Anual AWS,18,670.75,12073.5,Sale
SO0074,2025-12-28 00:00:00,Consultoría Global,Chile,Hardware,Switch Cisco,19,1106.64,21026.16,Draft
SO0354,2025-12-28 00:00:00,Empresa Alfa,Argentina,Soporte Técnico,Bolsa de 10h,10,531.94,5319.4,Sale
SO0167,2025-12-29 00:00:00,Empresa Alfa,Chile,Hardware,Switch Cisco,15,962.63,14439.45,Sale
SO0336,2025-12-29 00:00:00,Startup Innova,Chile,Hardware,Servidor Dell PowerEdge,2,510.28,1020.56,Cancelled
SO0923,2025-12-29 00:00:00,Consultoría Global,Argentina,Licencias Software,Licencia Windows Server,6,140.82,844.92,Sale
SO0213,2025-12-30 00:00:00,Startup Innova,México,Hardware,Switch Cisco,16,1037.76,16604.16,Sale
SO0425,2025-12-30 00:00:00,Consultoría Global,México,Licencias Software,Antivirus Corporativo,11,1445.37,15899.07,Sale
SO0704,2025-12-30 00:00:00,Comercial Sur,Argentina,Consultoría,Auditoría de Seguridad,8,1121.79,8974.32,Draft
SO0126,2026-01-01 00:00:00,Startup Innova,Perú,Servicios Cloud,Backup Cloud,6,1416.41,8498.46,Sale
SO0603,2026-01-01 00:00:00,Consultoría Global,España,Hardware,Portátil Lenovo ThinkPad,9,1180.41,10623.69,Sale
SO0837,2026-01-01 00:00:00,Grupo Constructor,Chile,Soporte Técnico,Bolsa de 50h,15,907.23,13608.45,Draft
